,55,VILLANUEVA,2,PRI,0.081255427
,51,VILLA DE COS,2,PRI,0.305408015
,36,OJOCALIENTE,2,PRI,0.293987017
,24,LORETO,2,PRI,0.092206956
,20,JEREZ,2,PRI,0.268866616
,39,RÍO GRANDE,2,PRI,0.139711106
,42,SOMBRERETE,2,PRI,0.348254355
,38,PINOS,2,PRI,0.478528351
,56,ZACATECAS,2,PRI,0.208941848
,17,GUADALUPE,2,PRI,0.211631504
,10,FRESNILLO,2,PRI,0.293047782
,43,SUSTICACÁN,3,PRD,0.011235955
,15,EL PLATEADO DE JOAQUÍN AMARO,3,PRD,0.041441441
,3,ATOLINGA,3,PRD,0.034412955
,30,MOMAX,3,PRD,0
,58,SANTA MARÍA DE LA PAZ,3,PRD,0.03968254
,41,EL SALVADOR,3,PRD,0
,28,MEZQUITAL DEL ORO,3,PRD,0.422483014
,2,APULCO,3,PRD,0.032655576
,11,TRINIDAD GARCÍA DE LA CADENA,3,PRD,0.027810651
,18,HUANUSCO,3,PRD,0.019811321
,27,MELCHOR  OCAMPO,3,PRD,0.305325987
,33,MOYAHUA DE ESTRADA,3,PRD,0.036925719
,21,JIMÉNEZ DEL TEÚL,3,PRD,0.01888376
,4,BENITO JUAREZ,3,PRD,0.023054755
,47,TEÚL DE GONZÁLEZ,3,PRD,0.023553862
,13,GENERAL ENRIQUE ESTRADA,3,PRD,0.031571951
,46,TEPETONGO,3,PRD,0.03165335
,1,APOZOL,3,PRD,0.157830218
,31,MONTE ESCOBEDO,3,PRD,0.024260804
,12,GENARO CODINA,3,PRD,0.154386815
,6,CAÑITAS DE FELIPE PESCADOR,3,PRD,0.037357631
,45,TEPECHITLÁN,3,PRD,0.014935065
,9,CHALCHIHUITES,3,PRD,0.00767607
,50,VETAGRANDE,3,PRD,0.028129657
,23,JUCHIPILA,3,PRD,0.023797553
,53,VILLA GONZÁLEZ ORTEGA,3,PRD,0.006676437
,25,LUIS MOYA,3,PRD,0.005186386
,32,MORELOS,3,PRD,0.121116543
,8,CUAUHTÉMOC,3,PRD,0.025223249
,7,CONCEPCIÓN DEL ORO,3,PRD,0.005657492
,44,TABASCO,3,PRD,0.022761347
,35,NORIA DE ÁNGELES,3,PRD,0.011362169
,37,PÁNUCO,3,PRD,0.012626859
,52,VILLA GARCÍA,3,PRD,0.014298787
,57,TRANCOSO,3,PRD,0
,29,MIGUEL AUZA,3,PRD,0.013799848
,54,VILLA HIDALGO,3,PRD,0.009039668
,22,JUAN ALDAMA,3,PRD,0.015001056
,19,JALPA,3,PRD,0.014737459
,40,SAÍN ALTO,3,PRD,0.058300679
,26,MAZAPIL,3,PRD,0.004065041
,48,TLALTENANGO,3,PRD,0.044672611
,16,GENERAL PÁNFILO NATERA,3,PRD,0.056473335
,14,GRAL.  FRANCISCO R.,3,PRD,0
,34,NOCHISTLÁN  DE MEJÍA,3,PRD,0.019962056
,5,CALERA,3,PRD,0.021517846
,49,VALPARAISO,3,PRD,0.271966527
,55,VILLANUEVA,3,PRD,0.286378861
,51,VILLA DE COS,3,PRD,0.004345727
,36,OJOCALIENTE,3,PRD,0.215863797
,24,LORETO,3,PRD,0.014276514
,20,JEREZ,3,PRD,0.009269897
